;ESTACION;MAGNITUD;ANO;MES;DIA;VALOR;FECHA
52424;4;7;2019-;1;-22;42,0;2019-01-22
52428;4;8;2019-;1;-22;54,0;2019-01-22
52484;8;43;2019-;1;-22;1,75;2019-01-22
52480;8;42;2019-;1;-22;1,86;2019-01-22
52920;55;44;2019-;1;-22;0,14;2019-01-22
52924;56;6;2019-;1;-22;0,5;2019-01-22
52476;8;35;2019-;1;-22;0,5;2019-01-22
52472;8;30;2019-;1;-22;1,1;2019-01-22
52576;18;12;2019-;1;-22;97,0;2019-01-22
52468;8;20;2019-;1;-22;3,0;2019-01-22
52464;8;14;2019-;1;-22;19,0;2019-01-22
52928;56;7;2019-;1;-22;80,0;2019-01-22
52460;8;12;2019-;1;-22;140,0;2019-01-22
52456;8;10;2019-;1;-22;16,0;2019-01-22
52992;59;12;2019-;1;-22;89,0;2019-01-22
52860;50;10;2019-;1;-22;18,0;2019-01-22
52452;8;9;2019-;1;-22;8,0;2019-01-22
52448;8;8;2019-;1;-22;76,0;2019-01-22
52932;56;8;2019-;1;-22;75,0;2019-01-22
52856;50;9;2019-;1;-22;11,0;2019-01-22
52444;8;7;2019-;1;-22;41,0;2019-01-22
52936;56;12;2019-;1;-22;198,0;2019-01-22
52440;8;6;2019-;1;-22;0,3;2019-01-22
52436;8;1;2019-;1;-22;9,0;2019-01-22
52432;4;12;2019-;1;-22;119,0;2019-01-22
52584;18;20;2019-;1;-22;2,8;2019-01-22
52940;56;14;2019-;1;-22;22,0;2019-01-22
52852;50;8;2019-;1;-22;53,0;2019-01-22
52580;18;14;2019-;1;-22;24,0;2019-01-22
52996;59;14;2019-;1;-22;20,0;2019-01-22
52608;24;8;2019-;1;-22;28,0;2019-01-22
52816;48;8;2019-;1;-22;53,0;2019-01-22
52748;38;35;2019-;1;-22;0,3;2019-01-22
52644;24;43;2019-;1;-22;1,19;2019-01-22
52648;24;44;2019-;1;-22;0,09;2019-01-22
52652;27;7;2019-;1;-22;25,0;2019-01-22
52744;38;30;2019-;1;-22;0,6;2019-01-22
52740;38;20;2019-;1;-22;1,5;2019-01-22
52656;27;8;2019-;1;-22;43,0;2019-01-22
52736;38;12;2019-;1;-22;74,0;2019-01-22
52660;27;12;2019-;1;-22;82,0;2019-01-22
52732;38;10;2019-;1;-22;11,0;2019-01-22
52664;27;14;2019-;1;-22;21,0;2019-01-22
52728;38;9;2019-;1;-22;6,0;2019-01-22
52752;39;6;2019-;1;-22;0,3;2019-01-22
52668;35;1;2019-;1;-22;13,0;2019-01-22
52724;38;8;2019-;1;-22;47,0;2019-01-22
52676;35;7;2019-;1;-22;21,0;2019-01-22
52680;35;8;2019-;1;-22;47,0;2019-01-22
52720;38;7;2019-;1;-22;17,0;2019-01-22
52684;35;12;2019-;1;-22;79,0;2019-01-22
52688;35;14;2019-;1;-22;33,0;2019-01-22
52692;36;1;2019-;1;-22;7,0;2019-01-22
52696;36;6;2019-;1;-22;0,4;2019-01-22
52716;38;1;2019-;1;-22;11,0;2019-01-22
52700;36;7;2019-;1;-22;32,0;2019-01-22
52704;36;8;2019-;1;-22;60,0;2019-01-22
52712;36;12;2019-;1;-22;109,0;2019-01-22
52672;35;6;2019-;1;-22;0,1;2019-01-22
52864;50;12;2019-;1;-22;109,0;2019-01-22
52640;24;42;2019-;1;-22;1,28;2019-01-22
52760;39;8;2019-;1;-22;50,0;2019-01-22
53000;60;7;2019-;1;-22;17,0;2019-01-22
52812;48;7;2019-;1;-22;17,0;2019-01-22
53004;60;8;2019-;1;-22;37,0;2019-01-22
52612;24;9;2019-;1;-22;6,0;2019-01-22
53008;60;10;2019-;1;-22;8,0;2019-01-22
52808;47;12;2019-;1;-22;138,0;2019-01-22
52804;47;10;2019-;1;-22;17,0;2019-01-22
52616;24;10;2019-;1;-22;4,0;2019-01-22
52800;47;9;2019-;1;-22;9,0;2019-01-22
53012;60;12;2019-;1;-22;63,0;2019-01-22
53016;60;14;2019-;1;-22;29,0;2019-01-22
52796;47;8;2019-;1;-22;56,0;2019-01-22
52756;39;7;2019-;1;-22;16,0;2019-01-22
52792;47;7;2019-;1;-22;53,0;2019-01-22
52624;24;14;2019-;1;-22;36,0;2019-01-22
52788;40;12;2019-;1;-22;110,0;2019-01-22
52628;24;20;2019-;1;-22;0,9;2019-01-22
52784;40;10;2019-;1;-22;14,0;2019-01-22
52780;40;8;2019-;1;-22;59,0;2019-01-22
52632;24;30;2019-;1;-22;0,5;2019-01-22
52776;40;7;2019-;1;-22;33,0;2019-01-22
52772;40;1;2019-;1;-22;9,0;2019-01-22
52768;39;14;2019-;1;-22;27,0;2019-01-22
52764;39;12;2019-;1;-22;75,0;2019-01-22
52636;24;35;2019-;1;-22;0,7;2019-01-22
52572;18;10;2019-;1;-22;12,0;2019-01-22
52620;24;12;2019-;1;-22;33,0;2019-01-22
52488;8;44;2019-;1;-22;0,11;2019-01-22
52708;36;10;2019-;1;-22;16,0;2019-01-22
52904;55;30;2019-;1;-22;0,2;2019-01-22
52524;16;8;2019-;1;-22;58,0;2019-01-22
52884;55;7;2019-;1;-22;51,0;2019-01-22
52492;11;7;2019-;1;-22;15,0;2019-01-22
52888;55;8;2019-;1;-22;62,0;2019-01-22
52512;11;35;2019-;1;-22;0,3;2019-01-22
52564;18;7;2019-;1;-22;32,0;2019-01-22
52540;17;7;2019-;1;-22;45,0;2019-01-22
52896;55;12;2019-;1;-22;141,0;2019-01-22
52908;55;35;2019-;1;-22;0,2;2019-01-22
52496;11;8;2019-;1;-22;48,0;2019-01-22
52912;55;42;2019-;1;-22;1,66;2019-01-22
52548;17;12;2019-;1;-22;117,0;2019-01-22
52544;17;8;2019-;1;-22;49,0;2019-01-22
52528;16;12;2019-;1;-22;93,0;2019-01-22
52500;11;12;2019-;1;-22;71,0;2019-01-22
52532;16;14;2019-;1;-22;13,0;2019-01-22
52916;55;43;2019-;1;-22;1,52;2019-01-22
52556;18;1;2019-;1;-22;12,0;2019-01-22
52516;16;6;2019-;1;-22;0,4;2019-01-22
52560;18;6;2019-;1;-22;0,5;2019-01-22
52880;54;14;2019-;1;-22;20,0;2019-01-22
52568;18;8;2019-;1;-22;48,0;2019-01-22
52536;17;1;2019-;1;-22;4,0;2019-01-22
52504;11;20;2019-;1;-22;1,4;2019-01-22
52872;54;8;2019-;1;-22;56,0;2019-01-22
52892;55;10;2019-;1;-22;19,0;2019-01-22
52552;17;14;2019-;1;-22;21,0;2019-01-22
52520;16;7;2019-;1;-22;23,0;2019-01-22
52876;54;12;2019-;1;-22;86,0;2019-01-22
52508;11;30;2019-;1;-22;0,5;2019-01-22
52900;55;20;2019-;1;-22;0,7;2019-01-22
55142;38;10;2019-;1;-23;6,0;2019-01-23
54970;18;6;2019-;1;-23;0,3;2019-01-23
55274;50;12;2019-;1;-23;49,0;2019-01-23
54878;8;20;2019-;1;-23;2,0;2019-01-23
55074;27;14;2019-;1;-23;66,0;2019-01-23
55182;40;1;2019-;1;-23;8,0;2019-01-23
55062;27;7;2019-;1;-23;2,0;2019-01-23
55018;24;8;2019-;1;-23;6,0;2019-01-23
54978;18;8;2019-;1;-23;11,0;2019-01-23
55042;24;30;2019-;1;-23;0,4;2019-01-23
55186;40;7;2019-;1;-23;5,0;2019-01-23
54874;8;14;2019-;1;-23;53,0;2019-01-23
54974;18;7;2019-;1;-23;3,0;2019-01-23
54870;8;12;2019-;1;-23;59,0;2019-01-23
55270;50;10;2019-;1;-23;9,0;2019-01-23
54882;8;30;2019-;1;-23;0,6;2019-01-23
55282;54;8;2019-;1;-23;19,0;2019-01-23
55122;36;12;2019-;1;-23;32,0;2019-01-23
55310;55;20;2019-;1;-23;0,1;2019-01-23
55394;59;7;2019-;1;-23;2,0;2019-01-23
54954;17;8;2019-;1;-23;16,0;2019-01-23
54958;17;12;2019-;1;-23;22,0;2019-01-23
54894;8;43;2019-;1;-23;1,6;2019-01-23
54890;8;42;2019-;1;-23;1,66;2019-01-23
55306;55;12;2019-;1;-23;23,0;2019-01-23
55170;39;8;2019-;1;-23;16,0;2019-01-23
55302;55;10;2019-;1;-23;6,0;2019-01-23
55402;59;12;2019-;1;-23;18,0;2019-01-23
55030;24;12;2019-;1;-23;7,0;2019-01-23
55414;60;8;2019-;1;-23;4,0;2019-01-23
55038;24;20;2019-;1;-23;0,5;2019-01-23
54962;17;14;2019-;1;-23;60,0;2019-01-23
55330;55;44;2019-;1;-23;0,06;2019-01-23
55118;36;10;2019-;1;-23;8,0;2019-01-23
54886;8;35;2019-;1;-23;0,2;2019-01-23
55294;55;7;2019-;1;-23;4,0;2019-01-23
55174;39;12;2019-;1;-23;22,0;2019-01-23
54966;18;1;2019-;1;-23;9,0;2019-01-23
55178;39;14;2019-;1;-23;66,0;2019-01-23
55098;35;14;2019-;1;-23;67,0;2019-01-23
55290;54;14;2019-;1;-23;60,0;2019-01-23
55114;36;8;2019-;1;-23;22,0;2019-01-23
55286;54;12;2019-;1;-23;21,0;2019-01-23
55298;55;8;2019-;1;-23;18,0;2019-01-23
55266;50;9;2019-;1;-23;3,0;2019-01-23
55010;24;6;2019-;1;-23;0,2;2019-01-23
54866;8;10;2019-;1;-23;10,0;2019-01-23
55002;18;35;2019-;1;-23;0,1;2019-01-23
55238;48;12;2019-;1;-23;35,0;2019-01-23
54826;4;1;2019-;1;-23;16,0;2019-01-23
54846;8;1;2019-;1;-23;8,0;2019-01-23
55106;36;6;2019-;1;-23;0,2;2019-01-23
55426;60;14;2019-;1;-23;70,0;2019-01-23
55234;48;10;2019-;1;-23;8,0;2019-01-23
55150;38;20;2019-;1;-23;0,4;2019-01-23
55210;47;9;2019-;1;-23;4,0;2019-01-23
55334;56;6;2019-;1;-23;0,2;2019-01-23
55350;56;14;2019-;1;-23;63,0;2019-01-23
54830;4;6;2019-;1;-23;0,3;2019-01-23
55422;60;12;2019-;1;-23;11,0;2019-01-23
54842;4;12;2019-;1;-23;40,0;2019-01-23
55214;47;10;2019-;1;-23;7,0;2019-01-23
55374;57;12;2019-;1;-23;18,0;2019-01-23
55230;48;9;2019-;1;-23;3,0;2019-01-23
55078;35;1;2019-;1;-23;12,0;2019-01-23
55138;38;9;2019-;1;-23;3,0;2019-01-23
55218;47;12;2019-;1;-23;18,0;2019-01-23
54834;4;7;2019-;1;-23;9,0;2019-01-23
55226;48;8;2019-;1;-23;25,0;2019-01-23
55054;24;43;2019-;1;-23;1,16;2019-01-23
55006;24;1;2019-;1;-23;4,0;2019-01-23
54838;4;8;2019-;1;-23;26,0;2019-01-23
55222;48;7;2019-;1;-23;7,0;2019-01-23
55102;36;1;2019-;1;-23;6,0;2019-01-23
55206;47;8;2019-;1;-23;16,0;2019-01-23
55338;56;7;2019-;1;-23;18,0;2019-01-23
54850;8;6;2019-;1;-23;0,1;2019-01-23
55378;58;7;2019-;1;-23;1,0;2019-01-23
55262;50;8;2019-;1;-23;24,0;2019-01-23
55342;56;8;2019-;1;-23;22,0;2019-01-23
54986;18;12;2019-;1;-23;16,0;2019-01-23
54862;8;9;2019-;1;-23;4,0;2019-01-23
55258;50;7;2019-;1;-23;16,0;2019-01-23
55046;24;35;2019-;1;-23;0,1;2019-01-23
55130;38;7;2019-;1;-23;7,0;2019-01-23
55070;27;12;2019-;1;-23;13,0;2019-01-23
55058;24;44;2019-;1;-23;0,07;2019-01-23
55254;49;14;2019-;1;-23;59,0;2019-01-23
55194;40;10;2019-;1;-23;7,0;2019-01-23
55250;49;12;2019-;1;-23;15,0;2019-01-23
54858;8;8;2019-;1;-23;39,0;2019-01-23
54990;18;14;2019-;1;-23;70,0;2019-01-23
54994;18;20;2019-;1;-23;0,5;2019-01-23
54854;8;7;2019-;1;-23;13,0;2019-01-23
55198;40;12;2019-;1;-23;26,0;2019-01-23
55246;49;8;2019-;1;-23;13,0;2019-01-23
55110;36;7;2019-;1;-23;7,0;2019-01-23
55050;24;42;2019-;1;-23;1,23;2019-01-23
55390;58;14;2019-;1;-23;75,0;2019-01-23
54998;18;30;2019-;1;-23;0,2;2019-01-23
55202;47;7;2019-;1;-23;2,0;2019-01-23
55242;49;7;2019-;1;-23;1,0;2019-01-23
55014;24;7;2019-;1;-23;1,0;2019-01-23
55418;60;10;2019-;1;-23;5,0;2019-01-23
54982;18;10;2019-;1;-23;6,0;2019-01-23
55190;40;8;2019-;1;-23;18,0;2019-01-23
55278;54;7;2019-;1;-23;1,0;2019-01-23
55318;55;35;2019-;1;-23;0,1;2019-01-23
55370;57;10;2019-;1;-23;4,0;2019-01-23
55362;57;7;2019-;1;-23;3,0;2019-01-23
55346;56;12;2019-;1;-23;49,0;2019-01-23
54946;17;1;2019-;1;-23;4,0;2019-01-23
55326;55;43;2019-;1;-23;1,3;2019-01-23
54898;8;44;2019-;1;-23;0,06;2019-01-23
55146;38;12;2019-;1;-23;28,0;2019-01-23
55358;57;6;2019-;1;-23;0,2;2019-01-23
55406;59;14;2019-;1;-23;61,0;2019-01-23
54942;16;14;2019-;1;-23;43,0;2019-01-23
55410;60;7;2019-;1;-23;5,0;2019-01-23
54914;11;20;2019-;1;-23;0,7;2019-01-23
54938;16;12;2019-;1;-23;30,0;2019-01-23
54926;16;6;2019-;1;-23;0,3;2019-01-23
55386;58;12;2019-;1;-23;8,0;2019-01-23
55322;55;42;2019-;1;-23;1,36;2019-01-23
55066;27;8;2019-;1;-23;9,0;2019-01-23
54910;11;12;2019-;1;-23;39,0;2019-01-23
55354;57;1;2019-;1;-23;10,0;2019-01-23
55162;39;6;2019-;1;-23;0,2;2019-01-23
55086;35;7;2019-;1;-23;6,0;2019-01-23
55154;38;30;2019-;1;-23;0,3;2019-01-23
55382;58;8;2019-;1;-23;6,0;2019-01-23
55026;24;10;2019-;1;-23;2,0;2019-01-23
54934;16;8;2019-;1;-23;22,0;2019-01-23
54918;11;30;2019-;1;-23;0,3;2019-01-23
55126;38;1;2019-;1;-23;9,0;2019-01-23
54906;11;8;2019-;1;-23;23,0;2019-01-23
55034;24;14;2019-;1;-23;72,0;2019-01-23
55314;55;30;2019-;1;-23;0,3;2019-01-23
55090;35;8;2019-;1;-23;19,0;2019-01-23
55158;38;35;2019-;1;-23;0,1;2019-01-23
55166;39;7;2019-;1;-23;4,0;2019-01-23
55022;24;9;2019-;1;-23;2,0;2019-01-23
55398;59;8;2019-;1;-23;14,0;2019-01-23
54930;16;7;2019-;1;-23;5,0;2019-01-23
55082;35;6;2019-;1;-23;0,1;2019-01-23
54950;17;7;2019-;1;-23;4,0;2019-01-23
54922;11;35;2019-;1;-23;0,2;2019-01-23
54902;11;7;2019-;1;-23;10,0;2019-01-23
55134;38;8;2019-;1;-23;17,0;2019-01-23
55094;35;12;2019-;1;-23;28,0;2019-01-23
55366;57;8;2019-;1;-23;14,0;2019-01-23
57604;40;10;2019-;1;-24;12,0;2019-01-24
57472;27;7;2019-;1;-24;14,0;2019-01-24
57372;17;14;2019-;1;-24;40,0;2019-01-24
57804;59;7;2019-;1;-24;13,0;2019-01-24
57400;18;14;2019-;1;-24;42,0;2019-01-24
57396;18;12;2019-;1;-24;70,0;2019-01-24
57240;4;6;2019-;1;-24;0,5;2019-01-24
57404;18;20;2019-;1;-24;2,0;2019-01-24
57676;50;9;2019-;1;-24;5,0;2019-01-24
57584;39;12;2019-;1;-24;44,0;2019-01-24
57480;27;12;2019-;1;-24;58,0;2019-01-24
57588;39;14;2019-;1;-24;49,0;2019-01-24
57596;40;7;2019-;1;-24;17,0;2019-01-24
57244;4;7;2019-;1;-24;30,0;2019-01-24
57380;18;6;2019-;1;-24;0,4;2019-01-24
57384;18;7;2019-;1;-24;19,0;2019-01-24
57388;18;8;2019-;1;-24;40,0;2019-01-24
57376;18;1;2019-;1;-24;11,0;2019-01-24
57680;50;10;2019-;1;-24;11,0;2019-01-24
57784;57;12;2019-;1;-24;74,0;2019-01-24
57684;50;12;2019-;1;-24;77,0;2019-01-24
57688;54;7;2019-;1;-24;25,0;2019-01-24
57476;27;8;2019-;1;-24;36,0;2019-01-24
57780;57;10;2019-;1;-24;10,0;2019-01-24
57600;40;8;2019-;1;-24;47,0;2019-01-24
57392;18;10;2019-;1;-24;11,0;2019-01-24
57592;40;1;2019-;1;-24;10,0;2019-01-24
57756;56;12;2019-;1;-24;182,0;2019-01-24
57664;49;14;2019-;1;-24;37,0;2019-01-24
57672;50;8;2019-;1;-24;43,0;2019-01-24
57644;48;10;2019-;1;-24;11,0;2019-01-24
57432;24;9;2019-;1;-24;4,0;2019-01-24
57436;24;10;2019-;1;-24;4,0;2019-01-24
57828;60;10;2019-;1;-24;8,0;2019-01-24
57620;47;9;2019-;1;-24;5,0;2019-01-24
57460;24;42;2019-;1;-24;1,27;2019-01-24
57640;48;9;2019-;1;-24;5,0;2019-01-24
57764;57;1;2019-;1;-24;13,0;2019-01-24
57648;48;12;2019-;1;-24;71,0;2019-01-24
57808;59;8;2019-;1;-24;35,0;2019-01-24
57836;60;14;2019-;1;-24;48,0;2019-01-24
57440;24;12;2019-;1;-24;42,0;2019-01-24
57636;48;8;2019-;1;-24;43,0;2019-01-24
57624;47;10;2019-;1;-24;23,0;2019-01-24
57444;24;14;2019-;1;-24;50,0;2019-01-24
57448;24;20;2019-;1;-24;5,7;2019-01-24
57452;24;30;2019-;1;-24;3,8;2019-01-24
57632;48;7;2019-;1;-24;18,0;2019-01-24
57456;24;35;2019-;1;-24;4,5;2019-01-24
57408;18;30;2019-;1;-24;0,5;2019-01-24
57428;24;8;2019-;1;-24;28,0;2019-01-24
57616;47;8;2019-;1;-24;45,0;2019-01-24
57760;56;14;2019-;1;-24;37,0;2019-01-24
57608;40;12;2019-;1;-24;73,0;2019-01-24
57412;18;35;2019-;1;-24;0,4;2019-01-24
57416;24;1;2019-;1;-24;5,0;2019-01-24
57668;50;7;2019-;1;-24;22,0;2019-01-24
57368;17;12;2019-;1;-24;74,0;2019-01-24
57288;8;20;2019-;1;-24;3,0;2019-01-24
57612;47;7;2019-;1;-24;10,0;2019-01-24
57824;60;8;2019-;1;-24;23,0;2019-01-24
57236;4;1;2019-;1;-24;17,0;2019-01-24
57660;49;12;2019-;1;-24;47,0;2019-01-24
57468;24;44;2019-;1;-24;0,09;2019-01-24
57464;24;43;2019-;1;-24;1,19;2019-01-24
57812;59;12;2019-;1;-24;55,0;2019-01-24
57656;49;8;2019-;1;-24;35,0;2019-01-24
57768;57;6;2019-;1;-24;0,3;2019-01-24
57424;24;7;2019-;1;-24;9,0;2019-01-24
57652;49;7;2019-;1;-24;8,0;2019-01-24
57420;24;6;2019-;1;-24;0,2;2019-01-24
57692;54;8;2019-;1;-24;46,0;2019-01-24
57248;4;8;2019-;1;-24;51,0;2019-01-24
57484;27;14;2019-;1;-24;39,0;2019-01-24
57776;57;8;2019-;1;-24;42,0;2019-01-24
57540;38;7;2019-;1;-24;20,0;2019-01-24
57312;11;7;2019-;1;-24;27,0;2019-01-24
57316;11;8;2019-;1;-24;47,0;2019-01-24
57720;55;20;2019-;1;-24;0,3;2019-01-24
57500;35;8;2019-;1;-24;43,0;2019-01-24
57272;8;9;2019-;1;-24;7,0;2019-01-24
57496;35;7;2019-;1;-24;26,0;2019-01-24
57320;11;12;2019-;1;-24;89,0;2019-01-24
57724;55;30;2019-;1;-24;0,3;2019-01-24
57748;56;7;2019-;1;-24;73,0;2019-01-24
57544;38;8;2019-;1;-24;41,0;2019-01-24
57796;58;12;2019-;1;-24;21,0;2019-01-24
57324;11;20;2019-;1;-24;1,4;2019-01-24
57832;60;12;2019-;1;-24;42,0;2019-01-24
57788;58;7;2019-;1;-24;3,0;2019-01-24
57268;8;8;2019-;1;-24;66,0;2019-01-24
57328;11;30;2019-;1;-24;0,4;2019-01-24
57548;38;9;2019-;1;-24;4,0;2019-01-24
57712;55;10;2019-;1;-24;12,0;2019-01-24
57716;55;12;2019-;1;-24;86,0;2019-01-24
57332;11;35;2019-;1;-24;0,3;2019-01-24
57536;38;1;2019-;1;-24;9,0;2019-01-24
57308;8;44;2019-;1;-24;0,09;2019-01-24
57792;58;8;2019-;1;-24;15,0;2019-01-24
57508;35;14;2019-;1;-24;43,0;2019-01-24
57284;8;14;2019-;1;-24;33,0;2019-01-24
57740;55;44;2019-;1;-24;0,09;2019-01-24
57736;55;43;2019-;1;-24;1,33;2019-01-24
57292;8;30;2019-;1;-24;0,9;2019-01-24
57516;36;6;2019-;1;-24;0,4;2019-01-24
57520;36;7;2019-;1;-24;22,0;2019-01-24
57524;36;8;2019-;1;-24;46,0;2019-01-24
57532;36;12;2019-;1;-24;79,0;2019-01-24
57732;55;42;2019-;1;-24;1,41;2019-01-24
57280;8;12;2019-;1;-24;120,0;2019-01-24
57744;56;6;2019-;1;-24;0,4;2019-01-24
57296;8;35;2019-;1;-24;0,4;2019-01-24
57300;8;42;2019-;1;-24;1,77;2019-01-24
57728;55;35;2019-;1;-24;0,1;2019-01-24
57304;8;43;2019-;1;-24;1,68;2019-01-24
57528;36;10;2019-;1;-24;11,0;2019-01-24
57504;35;12;2019-;1;-24;83,0;2019-01-24
57276;8;10;2019-;1;-24;14,0;2019-01-24
57820;60;7;2019-;1;-24;12,0;2019-01-24
57552;38;10;2019-;1;-24;9,0;2019-01-24
57628;47;12;2019-;1;-24;59,0;2019-01-24
57700;54;14;2019-;1;-24;34,0;2019-01-24
57704;55;7;2019-;1;-24;24,0;2019-01-24
57576;39;7;2019-;1;-24;8,0;2019-01-24
57492;35;6;2019-;1;-24;0,1;2019-01-24
57816;59;14;2019-;1;-24;34,0;2019-01-24
57348;16;12;2019-;1;-24;90,0;2019-01-24
57352;16;14;2019-;1;-24;17,0;2019-01-24
57568;38;35;2019-;1;-24;0,3;2019-01-24
57572;39;6;2019-;1;-24;0,2;2019-01-24
57356;17;1;2019-;1;-24;5,0;2019-01-24
57696;54;12;2019-;1;-24;85,0;2019-01-24
57800;58;14;2019-;1;-24;60,0;2019-01-24
57752;56;8;2019-;1;-24;70,0;2019-01-24
57772;57;7;2019-;1;-24;21,0;2019-01-24
57360;17;7;2019-;1;-24;22,0;2019-01-24
57256;8;1;2019-;1;-24;10,0;2019-01-24
57344;16;8;2019-;1;-24;50,0;2019-01-24
57580;39;8;2019-;1;-24;32,0;2019-01-24
57564;38;30;2019-;1;-24;0,4;2019-01-24
57364;17;8;2019-;1;-24;41,0;2019-01-24
57260;8;6;2019-;1;-24;0,3;2019-01-24
57512;36;1;2019-;1;-24;19,0;2019-01-24
57252;4;12;2019-;1;-24;97,0;2019-01-24
57560;38;20;2019-;1;-24;1,6;2019-01-24
57336;16;6;2019-;1;-24;0,4;2019-01-24
57340;16;7;2019-;1;-24;26,0;2019-01-24
57488;35;1;2019-;1;-24;13,0;2019-01-24
57708;55;8;2019-;1;-24;49,0;2019-01-24
57264;8;7;2019-;1;-24;35,0;2019-01-24
57556;38;12;2019-;1;-24;71,0;2019-01-24
59662;4;12;2019-;1;-25;158,0;2019-01-25
60134;55;30;2019-;1;-25;0,3;2019-01-25
60126;55;12;2019-;1;-25;51,0;2019-01-25
59962;38;10;2019-;1;-25;12,0;2019-01-25
60166;56;12;2019-;1;-25;215,0;2019-01-25
60106;54;12;2019-;1;-25;94,0;2019-01-25
59966;38;12;2019-;1;-25;100,0;2019-01-25
60178;57;6;2019-;1;-25;0,3;2019-01-25
60066;49;8;2019-;1;-25;39,0;2019-01-25
59898;35;1;2019-;1;-25;13,0;2019-01-25
60130;55;20;2019-;1;-25;0,2;2019-01-25
59666;8;1;2019-;1;-25;12,0;2019-01-25
59946;38;1;2019-;1;-25;10,0;2019-01-25
60170;56;14;2019-;1;-25;17,0;2019-01-25
59886;27;8;2019-;1;-25;29,0;2019-01-25
59670;8;6;2019-;1;-25;0,3;2019-01-25
59890;27;12;2019-;1;-25;42,0;2019-01-25
60150;55;44;2019-;1;-25;0,06;2019-01-25
60074;49;14;2019-;1;-25;29,0;2019-01-25
60118;55;8;2019-;1;-25;37,0;2019-01-25
60114;55;7;2019-;1;-25;10,0;2019-01-25
60022;47;7;2019-;1;-25;23,0;2019-01-25
60046;48;8;2019-;1;-25;44,0;2019-01-25
60110;54;14;2019-;1;-25;28,0;2019-01-25
60018;40;12;2019-;1;-25;71,0;2019-01-25
59646;4;1;2019-;1;-25;18,0;2019-01-25
60146;55;43;2019-;1;-25;1,31;2019-01-25
60142;55;42;2019-;1;-25;1,37;2019-01-25
60154;56;6;2019-;1;-25;0,5;2019-01-25
60026;47;8;2019-;1;-25;51,0;2019-01-25
60138;55;35;2019-;1;-25;0,1;2019-01-25
59970;38;20;2019-;1;-25;2,5;2019-01-25
59650;4;6;2019-;1;-25;0,6;2019-01-25
59902;35;6;2019-;1;-25;0,2;2019-01-25
60054;48;10;2019-;1;-25;9,0;2019-01-25
59654;4;7;2019-;1;-25;64,0;2019-01-25
60122;55;10;2019-;1;-25;6,0;2019-01-25
60158;56;7;2019-;1;-25;83,0;2019-01-25
59894;27;14;2019-;1;-25;45,0;2019-01-25
59942;36;12;2019-;1;-25;69,0;2019-01-25
60162;56;8;2019-;1;-25;88,0;2019-01-25
59658;4;8;2019-;1;-25;60,0;2019-01-25
60182;57;7;2019-;1;-25;12,0;2019-01-25
59958;38;9;2019-;1;-25;6,0;2019-01-25
60186;57;8;2019-;1;-25;40,0;2019-01-25
59882;27;7;2019-;1;-25;9,0;2019-01-25
60222;59;12;2019-;1;-25;20,0;2019-01-25
60014;40;10;2019-;1;-25;8,0;2019-01-25
59782;17;14;2019-;1;-25;22,0;2019-01-25
59982;39;6;2019-;1;-25;0,4;2019-01-25
59846;24;10;2019-;1;-25;4,0;2019-01-25
60070;49;12;2019-;1;-25;55,0;2019-01-25
59778;17;12;2019-;1;-25;104,0;2019-01-25
60230;60;7;2019-;1;-25;16,0;2019-01-25
59930;36;7;2019-;1;-25;17,0;2019-01-25
59774;17;8;2019-;1;-25;56,0;2019-01-25
59994;39;12;2019-;1;-25;84,0;2019-01-25
59770;17;7;2019-;1;-25;32,0;2019-01-25
59998;39;14;2019-;1;-25;28,0;2019-01-25
60034;47;10;2019-;1;-25;12,0;2019-01-25
59766;17;1;2019-;1;-25;5,0;2019-01-25
59850;24;12;2019-;1;-25;51,0;2019-01-25
59978;38;35;2019-;1;-25;0,4;2019-01-25
59762;16;14;2019-;1;-25;24,0;2019-01-25
60206;58;12;2019-;1;-25;44,0;2019-01-25
59758;16;12;2019-;1;-25;61,0;2019-01-25
59854;24;14;2019-;1;-25;30,0;2019-01-25
59906;35;7;2019-;1;-25;28,0;2019-01-25
60078;50;7;2019-;1;-25;29,0;2019-01-25
59754;16;8;2019-;1;-25;37,0;2019-01-25
60002;40;1;2019-;1;-25;10,0;2019-01-25
59914;35;12;2019-;1;-25;95,0;2019-01-25
60086;50;9;2019-;1;-25;4,0;2019-01-25
59750;16;7;2019-;1;-25;16,0;2019-01-25
59786;18;1;2019-;1;-25;12,0;2019-01-25
59790;18;6;2019-;1;-25;0,5;2019-01-25
59830;24;6;2019-;1;-25;0,3;2019-01-25
59826;24;1;2019-;1;-25;5,0;2019-01-25
59822;18;35;2019-;1;-25;0,6;2019-01-25
59986;39;7;2019-;1;-25;22,0;2019-01-25
60218;59;8;2019-;1;-25;16,0;2019-01-25
59818;18;30;2019-;1;-25;0,7;2019-01-25
59922;36;1;2019-;1;-25;23,0;2019-01-25
59918;35;14;2019-;1;-25;29,0;2019-01-25
59814;18;20;2019-;1;-25;4,1;2019-01-25
59810;18;14;2019-;1;-25;24,0;2019-01-25
60214;59;7;2019-;1;-25;3,0;2019-01-25
60210;58;14;2019-;1;-25;30,0;2019-01-25
59834;24;7;2019-;1;-25;9,0;2019-01-25
59990;39;8;2019-;1;-25;50,0;2019-01-25
59802;18;10;2019-;1;-25;11,0;2019-01-25
59926;36;6;2019-;1;-25;0,4;2019-01-25
